position,T,heat_flux
2.208750,297.988390,7926.289266
2.209000,297.980018,7936.989376
2.209250,297.971634,7947.688351
2.209500,297.963239,7958.407181
2.209750,297.954833,7969.124876
2.210000,297.946415,7979.862424
2.210250,297.937987,7990.598836
2.210500,297.929546,8001.355101
2.210750,297.921095,8012.110228
2.211000,297.912632,8022.885208
2.211250,297.904157,8033.659047
2.211500,297.895672,8044.452739
2.211750,297.887175,8055.245288
2.212000,297.878666,8066.057690
2.212250,297.870146,8076.868948
2.212500,297.861615,8087.700056
2.212750,297.853072,8098.530019
2.213000,297.844518,8109.379832
2.213250,297.835952,8120.228498
2.213500,297.827375,8131.097013
2.213750,297.818787,8141.964377
2.214000,297.810187,8152.851591
2.214250,297.801575,8163.737653
2.214500,297.792952,8174.643562
2.214750,297.784317,8185.548317
2.215000,297.775671,8196.472919
2.215250,297.767014,8207.396365
2.215500,297.758345,8218.339656
2.215750,297.749664,8229.281788
2.216000,297.740972,8240.243765
2.216250,297.732268,8251.204580
2.216500,297.723553,8262.185239
2.216750,297.714826,8273.164735
2.217000,297.706087,8284.164072
2.217250,297.697337,8295.162244
2.217500,297.688575,8306.180255
2.217750,297.679802,8317.197099
2.218000,297.671017,8328.233781
2.218250,297.662220,8339.269293
2.218500,297.653412,8350.324641
2.218750,297.644592,8361.378818
2.219000,297.635760,8372.452827
2.219250,297.626916,8383.525664
2.219500,297.618061,8394.618331
2.219750,297.609195,8405.709823
2.220000,297.600316,8416.821143
2.220250,297.591426,8427.931287
2.220500,297.582524,8439.061255
2.220750,297.573610,8450.190045
2.221000,297.564685,8461.338656
2.221250,297.555748,8472.486088
2.221500,297.546799,8483.653338
2.221750,297.537838,8494.819406
2.222000,297.528865,8506.005290
2.222250,297.519881,8517.189990
2.222500,297.510885,8528.394502
2.222750,297.501877,8539.597828
2.223000,297.492857,8550.820963
2.223250,297.483825,8562.042911
2.223500,297.474781,8573.284663
2.223750,297.465726,8584.525226
2.224000,297.456659,8595.785591
2.224250,297.447580,8607.044764
2.224500,297.438489,8618.323735
2.224750,297.429386,8629.601513
2.225000,297.420271,8640.899084
2.225250,297.411144,8652.195460
2.225500,297.402005,8663.511626
2.225750,297.392855,8674.826595
2.226000,297.383692,8686.161348
2.226250,297.374517,8697.494904
2.226500,297.365331,8708.848240
2.226750,297.356132,8720.200375
2.227000,297.346922,8731.572287
2.227250,297.337699,8742.942996
2.227500,297.328465,8754.333477
2.227750,297.319218,8765.722754
2.228000,297.309960,8777.131797
2.228250,297.300689,8788.539635
2.228500,297.291406,8799.967234
2.228750,297.282112,8811.393625
2.229000,297.272805,8822.839773
2.229250,297.263486,8834.284711
2.229500,297.254155,8845.749401
2.229750,297.244812,8857.212879
2.230000,297.235457,8868.696103
2.230250,297.226090,8880.178114
2.230500,297.216710,8891.679865
2.230750,297.207319,8903.180402
2.231000,297.197915,8914.700673
2.231250,297.188499,8926.219727
2.231500,297.179071,8937.758511
2.231750,297.169631,8949.296075
2.232000,297.160178,8960.853363
2.232250,297.150714,8972.409430
2.232500,297.141237,8983.985215
2.232750,297.131748,8995.559777
2.233000,297.122247,9007.154050
2.233250,297.112733,9018.747099
2.233500,297.103208,9030.359853
2.233750,297.093670,9041.971380
2.234000,297.084120,9053.602606
2.234250,297.074557,9065.232603
2.234500,297.064982,9076.882293
2.234750,297.055395,9088.530753
2.235000,297.045796,9100.198898
2.235250,297.036184,9111.865810
2.235500,297.026560,9123.552403
2.235750,297.016924,9135.237760
2.236000,297.007275,9146.942790
2.236250,296.997614,9158.646582
2.236500,296.987941,9170.370041
2.236750,296.978255,9182.092261
2.237000,296.968557,9193.834140
2.237250,296.958846,9205.574777
2.237500,296.949123,9217.335067
2.237750,296.939388,9229.094112
2.238000,296.929640,9240.872803
2.238250,296.919880,9252.650248
2.238500,296.910108,9264.447331
2.238750,296.900323,9276.243165
2.239000,296.890525,9288.058630
2.239250,296.880715,9299.872844
2.239500,296.870893,9311.706681
2.239750,296.861058,9323.539266
2.240000,296.851210,9335.391465
2.240250,296.841350,9347.242410
2.240500,296.831478,9359.112962
2.240750,296.821593,9370.982257
2.241000,296.811695,9382.871151
2.241250,296.801785,9394.758786
2.241500,296.791862,9406.666012
2.241750,296.781927,9418.571977
2.242000,296.771979,9430.497524
2.242250,296.762019,9442.421808
2.242500,296.752046,9454.365666
2.242750,296.742061,9466.308259
2.243000,296.732062,9478.270417
2.243250,296.722052,9490.231308
2.243500,296.712028,9502.211754
2.243750,296.701992,9514.190932
2.244000,296.691943,9526.189657
2.244250,296.681882,9538.187111
2.244500,296.671808,9550.204102
2.244750,296.661721,9562.219821
2.245000,296.651622,9574.255068
2.245250,296.641510,9586.289041
2.245500,296.631385,9598.342532
2.245750,296.621247,9610.394747
2.246000,296.611097,9622.466470
2.246250,296.600934,9634.536916
2.246500,296.590758,9646.626860
2.246750,296.580570,9658.715524
2.247000,296.570368,9670.823677
2.247250,296.560154,9682.930549
2.247500,296.549927,9695.056899
2.247750,296.539688,9707.181965
2.248000,296.529435,9719.326500
2.248250,296.519170,9731.469749
2.248500,296.508892,9743.632456
2.248750,296.498601,9755.793876
2.249000,296.488297,9767.974743
2.249250,296.477981,9780.154321
2.249500,296.467651,9792.353336
2.249750,296.457309,9804.551060
2.250000,296.446954,9816.768209
2.250250,296.436586,9828.984066
2.250500,296.426204,9841.219337
2.250750,296.415811,9853.453314
2.251000,296.405404,9865.706694
2.251250,296.394984,9877.958778
2.251500,296.384551,9890.230253
2.251750,296.374105,9902.500431
2.252000,296.363647,9914.789990
2.252250,296.353175,9927.078248
2.252500,296.342691,9939.385876
2.252750,296.332193,9951.692202
2.253000,296.321683,9964.017885
2.253250,296.311159,9976.342264
2.253500,296.300622,9988.685989
2.253750,296.290073,10001.028409
2.254000,296.279510,10013.390162
2.254250,296.268934,10025.750608
2.254500,296.258346,10038.130375
2.254750,296.247744,10050.508833
2.255000,296.237129,10062.906601
2.255250,296.226501,10075.303056
2.255500,296.215860,10087.718810
2.255750,296.205206,10100.133249
2.256000,296.194539,10112.566974
2.256250,296.183858,10124.999383
2.256500,296.173165,10137.451065
2.256750,296.162458,10149.901428
2.257000,296.151738,10162.371052
2.257250,296.141005,10174.839356
2.257500,296.130259,10187.326908
2.257750,296.119500,10199.813137
2.258000,296.108727,10212.318600
2.258250,296.097942,10224.822740
2.258500,296.087143,10237.346101
2.258750,296.076331,10249.868136
2.259000,296.065505,10262.409379
2.259250,296.054667,10274.949294
2.259500,296.043815,10287.508403
2.259750,296.032950,10300.066184
2.260000,296.022072,10312.643143
2.260250,296.011180,10325.218773
2.260500,296.000275,10337.813568
2.260750,295.989357,10350.407031
2.261000,295.978426,10363.019646
2.261250,295.967481,10375.630927
2.261500,295.956523,10388.261345
2.261750,295.945551,10400.890428
2.262000,295.934567,10413.538634
2.262250,295.923569,10426.185502
2.262500,295.912557,10438.851479
2.262750,295.901532,10451.516116
2.263000,295.890494,10464.199848
2.263250,295.879443,10476.882239
2.263500,295.868378,10489.583709
2.263750,295.857299,10502.283836
2.264000,295.846207,10515.003028
2.264250,295.835102,10527.720874
2.264500,295.823984,10540.457771
2.264750,295.812852,10553.193320
2.265000,295.801706,10565.947905
2.265250,295.790547,10578.701140
2.265500,295.779375,10591.473396
2.265750,295.768189,10604.244300
2.266000,295.756989,10617.034210
2.266250,295.745776,10629.822765
2.266500,295.734550,10642.630311
2.266750,295.723310,10655.436500
2.267000,295.712057,10668.261664
2.267250,295.700790,10681.085471
2.267500,295.689509,10693.928236
2.267750,295.678215,10706.769641
2.268000,295.666908,10719.629989
2.268250,295.655586,10732.488976
2.268500,295.644252,10745.366889
2.268750,295.632903,10758.243439
2.269000,295.621541,10771.138899
2.269250,295.610166,10784.032994
2.269500,295.598776,10796.945983
2.269750,295.587374,10809.857605
2.270000,295.575957,10822.788104
2.270250,295.564527,10835.717234
2.270500,295.553083,10848.665225
2.270750,295.541626,10861.611846
2.271000,295.530155,10874.577310
2.271250,295.518670,10887.541401
2.271500,295.507172,10900.524320
2.271750,295.495660,10913.505864
2.272000,295.484134,10926.506218
2.272250,295.472594,10939.505195
2.272500,295.461041,10952.522965
2.272750,295.449474,10965.539356
2.273000,295.437893,10978.574524
2.273250,295.426299,10991.608310
2.273500,295.414690,11004.660855
2.273750,295.403068,11017.712017
2.274000,295.391432,11030.781920
2.274250,295.379783,11043.850438
2.274500,295.368119,11056.937679
2.274750,295.356442,11070.023534
2.275000,295.344751,11083.128093
2.275250,295.333046,11096.231265
2.275500,295.321327,11109.353123
2.275750,295.309595,11122.473591
2.276000,295.297848,11135.612727
2.276250,295.286088,11148.750472
2.276500,295.274314,11161.906866
2.276750,295.262526,11175.061867
2.277000,295.250724,11188.235499
2.277250,295.238908,11201.407736
2.277500,295.227078,11214.598585
2.277750,295.215235,11227.788037
2.278000,295.203377,11240.996082
2.278250,295.191506,11254.202729
2.278500,295.179620,11267.427950
2.278750,295.167721,11280.651771
2.279000,295.155807,11293.894146
2.279250,295.143880,11307.135119
2.279500,295.131939,11320.394628
2.279750,295.119983,11333.652733
2.280000,295.108014,11346.929354
2.280250,295.096031,11360.204569
2.280500,295.084033,11373.498281
2.280750,295.072022,11386.790586
2.281000,295.059996,11400.101366
2.281250,295.047957,11413.410738
2.281500,295.035903,11426.738566
2.281750,295.023836,11440.064984
2.282000,295.011754,11453.409837
2.282250,294.999659,11466.753279
2.282500,294.987549,11480.115136
2.282750,294.975425,11493.475579
2.283000,294.963287,11506.854417
2.283250,294.951135,11520.231841
2.283500,294.938968,11533.627638
2.283750,294.926788,11547.022019
2.284000,294.914593,11560.434753
2.284250,294.902385,11573.846069
2.284500,294.890162,11587.275717
2.284750,294.877925,11600.703945
2.285000,294.865674,11614.150485
2.285250,294.853408,11627.595603
2.285500,294.841129,11641.059011
2.285750,294.828835,11654.520996
2.286000,294.816527,11668.001249
2.286250,294.804205,11681.480078
2.286500,294.791868,11694.977154
2.286750,294.779517,11708.472804
2.287000,294.767152,11721.986678
2.287250,294.754773,11735.499125
2.287500,294.742380,11749.029776
2.287750,294.729972,11762.558997
2.288000,294.717550,11776.106399
2.288250,294.705114,11789.652371
2.288500,294.692663,11803.216501
2.288750,294.680198,11816.779199
2.289000,294.667719,11830.360035
2.289250,294.655225,11843.939435
2.289500,294.642717,11857.536951
2.289750,294.630195,11871.133030
2.290000,294.617658,11884.747203
2.290250,294.605107,11898.359937
2.290500,294.592542,11911.990741
2.290750,294.579962,11925.620105
2.291000,294.567368,11939.267516
2.291250,294.554759,11952.913487
2.291500,294.542136,11966.577481
2.291750,294.529499,11980.240033
2.292000,294.516847,11993.920585
2.292250,294.504181,12007.599693
2.292500,294.491500,12021.296779
2.292750,294.478805,12034.992419
2.293000,294.466095,12048.706013
2.293250,294.453371,12062.418159
2.293500,294.440633,12076.148237
2.293750,294.427880,12089.876864
2.294000,294.415112,12103.623399
2.294250,294.402330,12117.368483
2.294500,294.389534,12131.131451
2.294750,294.376723,12144.892965
2.295000,294.363897,12158.672339
2.295250,294.351057,12172.450259
2.295500,294.338202,12186.246014
2.295750,294.325333,12200.040313
2.296000,294.312449,12213.852423
2.296250,294.299551,12227.663075
2.296500,294.286638,12241.491515
2.296750,294.273710,12255.318495
2.297000,294.260768,12269.163237
2.297250,294.247811,12283.006518
2.297500,294.234840,12296.867537
2.297750,294.221854,12310.727093
2.298000,294.208853,12324.604362
2.298250,294.195838,12338.480167
2.298500,294.182808,12352.373659
2.298750,294.169763,12366.265686
2.299000,294.156704,12380.175375
2.299250,294.143630,12394.083596
2.299500,294.130542,12408.009455
2.299750,294.117438,12421.933845
2.300000,294.104320,12435.875847
2.300250,294.091188,12449.816378
2.300500,294.078040,12463.774496
2.300750,294.064878,12477.731141
2.301000,294.051701,12491.705347
2.301250,294.038509,12505.678079
2.301500,294.025303,12519.668346
2.301750,294.012082,12533.657136
2.302000,293.998846,12547.663437
2.302250,293.985595,12561.668259
2.302500,293.972330,12575.690565
2.302750,293.959049,12589.711392
2.303000,293.945754,12603.749675
2.303250,293.932444,12617.786477
2.303500,293.919120,12631.840711
2.303750,293.905780,12645.893461
2.304000,293.892426,12659.963616
2.304250,293.879057,12674.032286
2.304500,293.865672,12688.118334
2.304750,293.852274,12702.202895
2.305000,293.838860,12716.304808
2.305250,293.825431,12730.405232
2.305500,293.811987,12744.522981
2.305750,293.798529,12758.639240
2.306000,293.785056,12772.772796
2.306250,293.771567,12786.904860
2.306500,293.758064,12801.054195
2.306750,293.744546,12815.202036
2.307000,293.731013,12829.367120
2.307250,293.717465,12843.530709
2.307500,293.703902,12857.711513
2.307750,293.690324,12871.890820
2.308000,293.676731,12886.087316
2.308250,293.663123,12900.282312
2.308500,293.649500,12914.494469
2.308750,293.635862,12928.705125
2.309000,293.622209,12942.932914
2.309250,293.608541,12957.159200
2.309500,293.594859,12971.402592
2.309750,293.581161,12985.644478
2.310000,293.567448,12999.903442
2.310250,293.553720,13014.160899
2.310500,293.539977,13028.435404
2.310750,293.526218,13042.708402
2.311000,293.512445,13056.998420
2.311250,293.498657,13071.286928
2.311500,293.484854,13085.592427
2.311750,293.471035,13099.896416
2.312000,293.457202,13114.217366
2.312250,293.443353,13128.536805
2.312500,293.429489,13142.873176
2.312750,293.415610,13157.208033
2.313000,293.401716,13171.559794
2.313250,293.387807,13185.910040
2.313500,293.373883,13200.277160
2.313750,293.359943,13214.642764
2.314000,293.345988,13229.025212
2.314250,293.332019,13243.406142
2.314500,293.318034,13257.803887
2.314750,293.304033,13272.200112
2.315000,293.290018,13286.613123
2.315250,293.275987,13301.024612
2.315500,293.261942,13315.452857
2.315750,293.247880,13329.879579
2.316000,293.233804,13344.323027
2.316250,293.219713,13358.764950
2.316500,293.205606,13373.223569
2.316750,293.191484,13387.680661
2.317000,293.177347,13402.154419
2.317250,293.163194,13416.626649
2.317500,293.149026,13431.115513
2.317750,293.134843,13445.602849
2.318000,293.120645,13460.106788
2.318250,293.106431,13474.609198
2.318500,293.092202,13489.128179
2.318750,293.077957,13503.645630
2.319000,293.063698,13518.179622
2.319250,293.049423,13532.712082
2.319500,293.035132,13547.261052
2.319750,293.020827,13561.808487
2.320000,293.006506,13576.372402
2.320250,292.992169,13590.934781
2.320500,292.977817,13605.513608
2.320750,292.963450,13620.090898
2.321000,292.949068,13634.684605
2.321250,292.934670,13649.276772
2.321500,292.920256,13663.885325
2.321750,292.905827,13678.492336
2.322000,292.891383,13693.115702
2.322250,292.876924,13707.737525
2.322500,292.862449,13722.375671
2.322750,292.847958,13737.012272
2.323000,292.833452,13751.665163
2.323250,292.818931,13766.316509
2.323500,292.804394,13780.984113
2.323750,292.789841,13795.650169
2.324000,292.775274,13810.332451
2.324250,292.760690,13825.013185
2.324500,292.746091,13839.710112
2.324750,292.731477,13854.405488
2.325000,292.716847,13869.117026
2.325250,292.702202,13883.827011
2.325500,292.687541,13898.553125
2.325750,292.672864,13913.277686
2.326000,292.658172,13928.018342
2.326250,292.643465,13942.757442
2.326500,292.628742,13957.512606
2.326750,292.614003,13972.266213
2.327000,292.599249,13987.035850
2.327250,292.584479,14001.803928
2.327500,292.569693,14016.588003
2.327750,292.554892,14031.370517
2.328000,292.540076,14046.168996
2.328250,292.525244,14060.965912
2.328500,292.510396,14075.778758
2.328750,292.495532,14090.590041
2.329000,292.480653,14105.417221
2.329250,292.465758,14120.242836
2.329500,292.450848,14135.084313
2.329750,292.435922,14149.924224
2.330000,292.420980,14164.779964
2.330250,292.406023,14179.634136
2.330500,292.391050,14194.504102
2.330750,292.376061,14209.372499
2.331000,292.361056,14224.256657
2.331250,292.346036,14239.139243
2.331500,292.331000,14254.037556
2.331750,292.315949,14268.934296
2.332000,292.300881,14283.846729
2.332250,292.285798,14298.757587
2.332500,292.270699,14313.684102
2.332750,292.255585,14328.609041
2.333000,292.240454,14343.549604
2.333250,292.225308,14358.488589
2.333500,292.210146,14373.443162
2.333750,292.194969,14388.396155
2.334000,292.179775,14403.364702
2.334250,292.164566,14418.331669
2.334500,292.149341,14433.314153
2.334750,292.134100,14448.295055
2.335000,292.118844,14463.291440
2.335250,292.103571,14478.286241
2.335500,292.088283,14493.296490
2.335750,292.072979,14508.305153
2.336000,292.057659,14523.329228
2.336250,292.042323,14538.351717
2.336500,292.026971,14553.389581
2.336750,292.011604,14568.425858
2.337000,291.996220,14583.477474
2.337250,291.980821,14598.527502
2.337500,291.965406,14613.592833
2.337750,291.949975,14628.656573
2.338000,291.934528,14643.735581
2.338250,291.919065,14658.812997
2.338500,291.903586,14673.905644
2.338750,291.888091,14688.996699
2.339000,291.872581,14704.102947
